Assembly,State_Name,Party_Name,Party_Type,Party_ID,Frequent_Abbreviation,Last_Abbreviation,Abbreviations,Start_Year,Last_Year,No_Assemblies_Contested,Assemblies_Contested,Candidates_Contested,Candidates_Represented,Females_Contested,Females_Represented,SC_Seats_Contested,SC_Seats_Represented,ST_Seats_Contested,ST_Seats_Represented,BiPoll_Contested
Lok_Sabha,Telangana,All India Majlis-E Ithehad-Ul Muslimeen,State-based Party,706,AIMIM,AIMIM,AIMIM,2009,2019,3,15|16|17,6,3,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Yuvajana Sramika Rythu Congress Party,State-based Party,8615,YSRCP,YSRCP,YSRCP,2014,2015,1,16,14,1,0,0,2,0,1,0,1
Lok_Sabha,Telangana,Praja Rajyam Party,Local Party,6132,PRAP,PRAP,PRAP,2009,2009,1,15,15,0,3,0,3,0,2,0,0
Lok_Sabha,Telangana,Bahujan Samaj Party,State-based Party,16651,BSP,BSP,BSP,2009,2019,3,15|16|17,39,0,1,0,9,0,4,0,0
Lok_Sabha,Telangana,Independent,Independents,10809,IND,IND,IND|INDEPENDENT,2009,2019,3,15|16|17,547,0,22,0,63,0,33,0,21
Lok_Sabha,Telangana,Marxist Communist Party of India  (S.S. Srivastava),Local Party,11590,MCPI(S),MCPI(S),MCPI(S),2009,2009,1,15,3,0,1,0,1,0,0,0,0
Lok_Sabha,Telangana,Pyramid Party of India,Local Party,6298,PPOI,PPOI,PPOI,2009,2019,3,15|16|17,38,0,7,0,6,0,3,0,0
Lok_Sabha,Telangana,Republican Party of India (A),State-based Party,12285,RPI(A),RPI(A),RPI(A),2009,2014,2,15|16,5,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Lok Satta Party,Local Party,5107,LSP,LSP,LSP,2009,2014,2,15|16,13,0,1,0,2,0,1,0,0
Lok_Sabha,Telangana,Trilinga Praja Pragati Party,Local Party,12998,TPPP,TPPP,TPPP,2009,2009,1,15,6,0,1,0,0,0,0,0,0
Lok_Sabha,Telangana,ALL INDIA JUSTICE PARTY,Local Party,3430,IJP,IJP,IJP,2009,2009,1,15,1,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Bahujan Samaj Party (Ambedkar-Phule),Local Party,1226,BSP(AP),BSP(AP),BSP(AP),2009,2009,1,15,1,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Bharat Punarnirman Dal,Local Party,1328,BPD,BPD,BPD,2009,2009,1,15,1,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Samajwadi Party,State-based Party,7425,SP,SP,SP,2009,2015,2,15|16,3,0,0,0,1,0,0,0,2
Lok_Sabha,Telangana,Rashtriya Krantikari Samajwadi Party,Local Party,12157,RKSP,RKSP,RKSP,2009,2009,1,15,1,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Muslim League Kerala State Committee,State-based Party,5501,MUL,MUL,MUL,2009,2009,1,15,1,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Ambedkar National Congress,Local Party,840,ANC,ANC,ANC,2009,2019,2,15|17,6,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,United Women Front,Local Party,8418,UWF,UWF,UWF,2009,2009,1,15,1,0,1,0,0,0,0,0,0
Lok_Sabha,Telangana,Samata Party,National Party,7575,SAP,SAP,SAP,2009,2009,1,15,1,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Ajaya Bharat Party,Local Party,119,AJBP,AJBP,AJBP,2009,2009,1,15,1,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Janata Dal  (Secular),State-based Party,10979,JD(S),JD(S),JD(S),2009,2009,1,15,1,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Mana Party,Local Party,5301,MANP,MANP,MANP,2009,2009,1,15,2,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Great India Party,Local Party,10326,GRIP,GRIP,GRIP,2009,2009,1,15,2,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Samajwadi Janata Party (Rashitriya),Local Party,7408,SJP(R),SJP(R),SJP(R),2009,2009,1,15,1,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Communist Part of India,State-based Party,2444,CPI,CPI,CPI,2009,2019,3,15|16|17,5,0,0,0,0,0,2,0,0
Lok_Sabha,Telangana,COMMUNIST MARXIST PARTY OF INDIA,State-based Party,14635,CPM,CPIM,CPM,2009,2019,3,15|16|17,5,0,1,0,0,0,0,0,0
Lok_Sabha,Telangana,None of the Above,NOTA,5897,NOTA,NOTA,NOTA,2014,2019,2,16|17,34,0,0,0,6,0,4,0,0
Lok_Sabha,Telangana,Republican Paksha (Khoripa),Local Party,6935,RP(K),RP(K),RP(K),2014,2014,1,16,1,0,0,0,1,0,0,0,0
Lok_Sabha,Telangana,PREPUBLICAN PARTY OF INDIA,State-based Party,6911,RPI,RPI,RPI,2014,2019,2,16|17,3,0,0,0,2,0,0,0,1
Lok_Sabha,Telangana,Mahajana Socialist Party,Local Party,5238,MASP,MASP,MaSP,2014,2014,1,16,2,0,0,0,1,0,0,0,0
Lok_Sabha,Telangana,New India Party,Local Party,11788,NIP,NIP,NIP,2014,2019,2,16|17,4,0,0,0,1,0,0,0,0
Lok_Sabha,Telangana,B. C. United Front,Local Party,1031,BCUF,BCUF,BCUF,2014,2014,1,16,2,0,0,0,1,0,0,0,0
Lok_Sabha,Telangana,Welfare Party of India,Local Party,8529,WPOI,WPOI,WPOI,2014,2014,1,16,2,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,National Congress Party,State-based Party,5792,NCP,NCP,NCP,2014,2014,1,16,1,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Bahujan Mukti Party,Local Party,1074,BMUP,BMUP,BMUP,2014,2019,2,16|17,11,0,0,0,2,0,0,0,0
Lok_Sabha,Telangana,Aam Aadmi Party,State-based Party,13,AAAP,AAAP,AAAP,2014,2014,1,16,8,0,2,0,1,0,0,0,0
Lok_Sabha,Telangana,Majlis Bachao Tahreek,Local Party,5282,MBT,MBT,MBT,2014,2014,1,16,2,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Shramajeevi Party,Local Party,7916,SHP,SHP,SHP,2014,2014,1,16,1,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Jai Samaikyandhra Party,Local Party,16138,JASPA,JASPA,JaSPa,2014,2014,1,16,4,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,shiv sena,State-based Party,18691,SHS,SHS,SHS,2014,2019,2,16|17,2,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Telangana Loksatta Party,Local Party,8275,TLP,TLP,TLP,2014,2014,1,16,2,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,B.C.Bharata Desam Party,Local Party,15728,BCBDP,BCBDP,BCBDP,2014,2014,1,16,1,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Andhra Pradesh Rashtra Samaikya Samithi Party,Local Party,926,APRSSP,APRSSP,APRSSP,2014,2014,1,16,2,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Indian Christian Secular Party,Local Party,3342,ICSP,ICSP,ICSP,2014,2014,1,16,2,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Telangana Communist Party of India,Local Party,8267,TECPI,TECPI,TECPI|TCPI,2014,2019,2,16|17,3,0,0,0,1,0,0,0,1
Lok_Sabha,Telangana,Revolutionary Socialist Party,State-based Party,12053,RSP,Rashtriya Samaj Paksha,RSP,2014,2014,1,16,1,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Republican Party of India (Khobragade Group),Local Party,14880,RPK,RPI(KH),RPI(KH),2014,2019,2,16|17,2,0,0,0,1,0,0,0,0
Lok_Sabha,Telangana,Majlis Markaz-e-Siyasee Party,Local Party,5289,MMP,MMP,mmsp,2014,2014,1,16,1,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Prem Janata Dal,Local Party,6198,pjdl,pjdl,pjdl,2014,2019,2,16|17,2,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Jantantra Party,Local Party,16184,JAP,JAP,JAP,2014,2014,1,16,1,0,1,0,0,0,0,0,0
Lok_Sabha,Telangana,Akhil Bharatiya Muslim League (Secular),Local Party,339,ABML(S),ABML(S),ABML(S),2014,2019,2,16|17,3,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Indian Union Muslim League,State-based Party,3952,IUML,IUML,IUML,2014,2014,1,16,2,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,SOCIALIST UNITY CENTRE,State-based Party,8082,SUC,SUCI,SUCI|SUCI(C),2014,2019,2,16|17,3,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Samaikyandhra Parirakshana Samithi,Local Party,7309,SPS,SPS,sps,2014,2014,1,16,1,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,All India Forward Bloc,State-based Party,3040,FBL,AIFB,AIFB,2014,2019,2,16|17,3,0,0,0,1,0,0,0,0
Lok_Sabha,Telangana,All India Azaad Congress Party,Local Party,505,AIACP,AIACP,AIACP,2014,2014,1,16,1,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Socialist Party (India),Local Party,8030,SP(I),SP(I),SP(I),2014,2014,1,16,1,0,1,0,0,0,0,0,0
Lok_Sabha,Telangana,Nava Bharat National Party,Local Party,5811,NBNP,NBNAP,NBNP,2014,2014,1,16,1,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Marxist Communist Party of India (United),Local Party,5399,MCPI,MCPI,MCPI,2014,2019,2,16|17,6,0,0,0,3,0,1,0,0
Lok_Sabha,Telangana,Rashtriya Lok Dal,State-based Party,12169,RLD,RLD,RLD,2014,2014,1,16,1,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Telangana Congress Party,,8269,TCP,TCP,TCP,2014,2014,1,16,1,0,0,0,0,0,0,0,1
Lok_Sabha,Telangana,Dalita Bahujana Party,Local Party,2895,DABAP,DABAP,DBP|DABAP,2015,2019,2,16|17,3,0,0,0,1,0,0,0,1
Lok_Sabha,Telangana,Praja Socialist Party,National Party,6168,PSP,PSP,PSP,2015,2015,1,16,1,0,0,0,1,0,0,0,1
Lok_Sabha,Telangana,Telangana Karmika Raithu Rajyam Party,,8273,TKRRP,TKRRP,TKRRP,2015,2015,1,16,1,0,0,0,1,0,0,0,1
Lok_Sabha,Telangana,Expanded Party name not released by the ECI,,17970,AYCP,AYCP,AYCP,2015,2015,1,16,1,0,0,0,1,0,0,0,1
Lok_Sabha,Telangana,Nava Praja Rajyam Party,,5813,NPRP,NPRP,NPRP,2019,2019,1,17,1,0,1,0,0,0,1,0,0
Lok_Sabha,Telangana,Ambedkarite Party of India,Local Party,880,APoI,APoI,APoI,2019,2019,1,17,1,0,0,0,0,0,1,0,0
Lok_Sabha,Telangana,Janasena Party,,17069,JnP,JnP,JnP,2019,2019,1,17,7,0,0,0,0,0,2,0,0
Lok_Sabha,Telangana,Rashtriya Jankranti Party,Local Party,6567,RAJPA,RaJPa,RaJPa,2019,2019,1,17,1,0,0,0,0,0,1,0,0
Lok_Sabha,Telangana,Secular Democratic Congress,,24371,SDC,SDC,SDC,2019,2019,1,17,1,0,0,0,1,0,0,0,0
Lok_Sabha,Telangana,Anti Corruption Dynamic Party,,24932,ACDP,ACDP,ACDP,2019,2019,1,17,2,0,1,0,1,0,0,0,0
Lok_Sabha,Telangana,India Praja Bandhu Party,,3331,IPBP,IPBP,IPBP,2019,2019,1,17,6,0,1,0,2,0,0,0,0
Lok_Sabha,Telangana,Samajwadi Forward Bloc,,7333,SMFB,SMFB,SMFB,2019,2019,1,17,6,0,0,0,1,0,0,0,0
Lok_Sabha,Telangana,Jai Swaraj Party,,4054,JASWP,JASWP,JASWP,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Bhartiya Anarakshit Party,,24429,BARP,BARP,BARP,2019,2019,1,17,3,0,0,0,0,0,1,0,0
Lok_Sabha,Telangana,Social Justice Party of India,,24468,SJPI,SJPI,SJPI,2019,2019,1,17,3,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Praja Satta Party,,6133,PrStP,PrStP,PrStP,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Telangana Prajala Party,,8283,TGPJP,TGPJP,TGPJP,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Prajaa Swaraaj Party,,6178,PJSP,PJSP,PJSP,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,National Women's Party,,18220,NATWOMP,NATWOMP,NATWOMP,2019,2019,1,17,1,0,1,0,0,0,0,0,0
Lok_Sabha,Telangana,Indian Rakshaka Nayakudu Party,,24469,IRNP,IRNP,IRNP,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Telangana Sakalajanula Party,,24470,TSP,TSP,TSP,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Bahujana Raajyam Party (Phule Ambedkar),,1276,BHRJP,BRPPA,BRPPA,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Aihra National Party,,107,AHNP,AHNP,AHNP,2019,2019,1,17,1,0,1,0,1,0,0,0,0
Lok_Sabha,Telangana,Hum Bhartiya Party,,17560,HBP,HBP,HBP,2019,2019,1,17,1,0,0,0,1,0,0,0,0
Lok_Sabha,Telangana,Telangana Jana Samithi,,8272,TJS,TJS,TJS,2019,2019,1,17,1,0,0,0,0,0,1,0,0
Lok_Sabha,Telangana,Telangana Yuva Shakti,,8291,TELYS,TELYS,TELYS,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Telangana,Yekikrutha Sankshema Rashtriya Praja Party,,8588,YSRPP,YSRPP,YSRPP,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Tripura,COMMUNIST MARXIST PARTY OF INDIA,State-based Party,14635,CPM,CPIM,CPM|CPI(M),1967,2019,14,4|5|6|7|8|9|10|11|12|13|14|15|16|17,29,19,0,0,0,0,14,9,1
Lok_Sabha,Tripura,CONGRESS,National Party,3482,INC,INC,INC|INC(I),1962,2019,15,3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,31,7,2,1,0,0,15,4,1
Lok_Sabha,Tripura,Communist Part of India,State-based Party,2444,CPI,CPI,CPI,1962,1977,3,3|5|6,5,2,0,0,0,0,3,1,0
Lok_Sabha,Tripura,Bharatiya Janata Party,National Party,1605,BJP,BJP,BJP,1984,2019,10,8|9|10|11|12|13|14|15|16|17,16,2,1,1,0,0,8,1,0
Lok_Sabha,Tripura,Bharatiya Lok Dal,National Party,1711,BLD,BLD,BLD,1977,1977,1,6,1,1,0,0,0,0,0,0,0
Lok_Sabha,Tripura,Praja Socialist Party,National Party,6168,PSP,PSP,PSP,1962,1962,1,3,1,0,0,0,0,0,0,0,0
Lok_Sabha,Tripura,EASTERN INDIAN TRIBAL UNION,Local Party,10231,EIT,EIT,EIT,1962,1962,1,3,2,0,0,0,0,0,1,0,0
Lok_Sabha,Tripura,Independent,Independents,10809,IND,IND,IND,1971,2019,12,5|7|8|9|10|11|12|13|14|15|16|17,60,0,4,0,0,0,22,0,4
Lok_Sabha,Tripura,Bharatiya Jan Sangh,National Party,4152,BJS,BMUP,BJS,1971,1971,1,5,1,0,0,0,0,0,0,0,0
Lok_Sabha,Tripura,TRIPURA UPAJATI JUBA SAMITI,Local Party,8350,TUS,TUJS,TUS|TUJS,1977,1996,3,6|7|11,6,0,0,0,0,0,3,0,0
Lok_Sabha,Tripura,Janata Party,National Party,4406,JNP,JP,JNP,1980,1980,1,7,2,0,0,0,0,0,1,0,0
Lok_Sabha,Tripura,Indian National Congress (U),National Party,3823,INC(U),INC(U),INC(U),1980,1980,1,7,1,0,0,0,0,0,0,0,0
Lok_Sabha,Tripura,AMARA BENGALI,Local Party,894,AMB,AMB,AMB,1989,2019,9,9|10|11|12|13|14|15|16|17,19,0,4,0,0,0,9,0,1
Lok_Sabha,Tripura,Communist Party of India  (Marxist-Leninist),Local Party,9890,CPI(ML),CPI(ML)(L),CPI(ML)|CPI(ML)(L),1991,2014,2,10|16,3,0,0,0,0,0,2,0,0
Lok_Sabha,Tripura,Indian People's Front,Local Party,10840,IPF,IPF,IPF,1991,1991,1,10,1,0,0,0,0,0,1,0,0
Lok_Sabha,Tripura,Janata Dal,National Party,4217,JD,JD,JD,1996,1996,1,11,1,0,0,0,0,0,0,0,0
Lok_Sabha,Tripura,ALL INDIA INDIRA CONGRESS (TIW ARI),State-based Party,8871,AIIC(T),AIIC(T),AIIC(T),1996,1996,1,11,1,0,1,0,0,0,1,0,0
Lok_Sabha,Tripura,Communist Party of India  (Marxist-Leninist)  (Liberation),Local Party,2472,CPI(ML)(L),CPI(ML)(L),CPI(ML)(L),1996,2009,4,11|13|14|15,5,0,0,0,0,0,3,0,0
Lok_Sabha,Tripura,Rashtriya Janata Dal,State-based Party,12103,RJD,RJD,RJD,1998,1999,2,12|13,2,0,0,0,0,0,0,0,0
Lok_Sabha,Tripura,All India Trinamool Congress,State-based Party,18228,AITC,AITC,AITC,1999,2019,5,13|14|15|16|17,8,0,1,0,0,0,2,0,1
Lok_Sabha,Tripura,National Congress Party,State-based Party,5792,NCP,NCP,NCP,1999,2009,2,13|15,3,0,0,0,0,0,0,0,1
Lok_Sabha,Tripura,Ajaya Bharat Party,Local Party,119,AJBP,AJBP,AJBP,1999,1999,1,13,1,0,0,0,0,0,0,0,0
Lok_Sabha,Tripura,Rashtriya Dehat Morcha Party,Local Party,6447,RDMP,RDMP,RDMP,2009,2009,1,15,1,0,0,0,0,0,0,0,0
Lok_Sabha,Tripura,None of the Above,NOTA,5897,NOTA,NOTA,NOTA,2014,2019,2,16|17,4,0,0,0,0,0,2,0,0
Lok_Sabha,Tripura,Indigenous People's Front of Tripura,Local Party,3967,IPFT,IPFT,IPFT,2014,2019,2,16|17,4,0,0,0,0,0,2,0,0
Lok_Sabha,Tripura,SOCIALIST UNITY CENTRE,State-based Party,8082,SUC,SUCI,SUCI|SUCI(C),2014,2019,2,16|17,2,0,0,0,0,0,0,0,0
Lok_Sabha,Tripura,Aam Aadmi Party,State-based Party,13,AAAP,AAAP,AAAP,2014,2014,1,16,2,0,0,0,0,0,1,0,0
Lok_Sabha,Tripura,Tripura Pragatishil Gramin Congress,Local Party,16620,TPGC,TPGC,TPGC,2014,2014,1,16,2,0,0,0,0,0,1,0,0
Lok_Sabha,Tripura,Jai Maha Bharath Party,Local Party,4036,JMBP,JMBP,JMBP,2014,2014,1,16,2,0,0,0,0,0,1,0,0
Lok_Sabha,Tripura,Ambedkarite Party of India,Local Party,880,APoI,APoI,APoI,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Tripura,Tripura People's Party,,8342,TRIPP,TRIPP,TRIPP,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Uttar_Pradesh,CONGRESS,National Party,3482,INC,INC,INC|INC(I),1962,2019,15,3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,1217,399,145,53,257,83,0,0,36
Lok_Sabha,Uttar_Pradesh,Bharatiya Janata Party,National Party,1605,BJP,BJP,BJP,1981,2019,11,7|8|9|10|11|12|13|14|15|16|17,732,350,56,30,150,79,0,0,21
Lok_Sabha,Uttar_Pradesh,Samajwadi Party,State-based Party,7425,SP,SP,SP,1996,2019,7,11|12|13|14|15|16|17,505,140,51,16,111,30,0,0,18
Lok_Sabha,Uttar_Pradesh,Bharatiya Lok Dal,National Party,1711,BLD,BLD,BLD,1977,1977,1,6,85,85,3,3,18,18,0,0,0
Lok_Sabha,Uttar_Pradesh,Bahujan Samaj Party,State-based Party,16651,BSP,BSP,BSP,1987,2019,10,8|9|10|11|12|13|14|15|16|17,691,82,33,9,153,21,0,0,16
Lok_Sabha,Uttar_Pradesh,Janata Dal,National Party,4217,JD,JD,JD,1989,1998,4,9|10|11|12,182,78,9,3,40,18,0,0,0
Lok_Sabha,Uttar_Pradesh,JANTA PARTY (SECULAR),National Party,15079,JNP(S),JNP(S),JNP(S),1980,1980,1,7,80,29,3,2,18,9,0,0,1
Lok_Sabha,Uttar_Pradesh,Independent,Independents,10809,IND,IND,IND|IIND,1962,2019,15,3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,9650,26,322,2,1092,2,0,0,345
Lok_Sabha,Uttar_Pradesh,Bharatiya Jan Sangh,National Party,4152,BJS,BMUP,JS|BJS,1962,1971,3,3|4|5,189,23,6,2,42,1,0,0,1
Lok_Sabha,Uttar_Pradesh,Communist Part of India,State-based Party,2444,CPI,CPI,CPI,1962,2019,15,3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,145,16,1,0,23,0,0,0,2
Lok_Sabha,Uttar_Pradesh,Rashtriya Lok Dal,State-based Party,12169,RLD,RLD,RLD,1999,2019,5,13|14|15|16|17,40,10,6,2,8,2,0,0,5
Lok_Sabha,Uttar_Pradesh,Samyukta Socialist Party,National Party,7619,SSP,SSP,SSP,1964,1971,3,3|4|5,69,8,0,0,18,2,0,0,1
Lok_Sabha,Uttar_Pradesh,Janata Party,National Party,4406,JNP,JP,JNP|JNP (JP)|JP,1978,2004,8,6|7|8|9|10|11|13|14,287,8,12,0,55,1,0,0,6
Lok_Sabha,Uttar_Pradesh,Praja Socialist Party,National Party,6168,PSP,PSP,PSP,1962,1971,3,3|4|5,82,4,1,0,14,2,0,0,0
Lok_Sabha,Uttar_Pradesh,Swatantara Party,National Party,12923,SWA,SWA,SWA,1962,1971,3,3|4|5,75,4,2,1,12,0,0,0,1
Lok_Sabha,Uttar_Pradesh,Republican,State-based Party,6921,REP,REP,REP,1962,1962,1,3,22,3,0,0,3,1,0,0,0
Lok_Sabha,Uttar_Pradesh,Bharatiya Kranti Dal,National Party,1691,BKD,BKD,BKD,1969,1971,2,4|5,70,3,0,0,15,0,0,0,3
Lok_Sabha,Uttar_Pradesh,Samata Party,National Party,7575,SAP,SAP,SAP,1996,2004,3,11|12|14,9,3,0,0,0,0,0,0,0
Lok_Sabha,Uttar_Pradesh,Samajwadi Janata Party (Rashitriya),Local Party,7408,SJP(R),SJP(R),SJP(R),1998,2009,4,12|13|14|15,7,3,0,0,0,0,0,0,0
Lok_Sabha,Uttar_Pradesh,AKHIL BHARAT HINDU MAHA SABHA,State-based Party,268,ABHM,ABHM,HMS|ABHM,1962,2014,10,3|5|6|9|10|12|13|14|15|16,70,2,0,0,9,0,0,0,0
Lok_Sabha,Uttar_Pradesh,COMMUNIST MARXIST PARTY OF INDIA,State-based Party,14635,CPM,CPIM,CPM,1967,2014,12,4|5|6|7|9|10|11|12|13|14|15|16,29,2,5,1,4,0,0,0,0
Lok_Sabha,Uttar_Pradesh,Lok Dal,National Party,4996,LKD,LD,LKD|LD,1981,2019,7,7|8|10|11|15|16|17,135,2,8,0,31,0,0,0,5
Lok_Sabha,Uttar_Pradesh,ALL INDIA INDIRA CONGRESS (TIW ARI),State-based Party,8871,AIIC(T),AIIC(T),AIIC(T),1996,1996,1,11,76,2,7,0,17,0,0,0,0
Lok_Sabha,Uttar_Pradesh,Apna Dal,Local Party,954,AD,AD,AD,1996,2014,6,11|12|13|14|15|16,226,2,16,1,48,0,0,0,4
Lok_Sabha,Uttar_Pradesh,Akhil Bharatiya Lok Tantrik Congress,Local Party,412,ABLTC,ABLTC,ABLTC,1999,2000,1,13,5,2,1,0,2,1,0,0,1
Lok_Sabha,Uttar_Pradesh,Apna Dal (Soneylal),,956,ADAL,ADAL,ADAL,2019,2019,1,17,2,2,1,1,1,1,0,0,0
Lok_Sabha,Uttar_Pradesh,Socialist,National Party,12721,SOC,SOC,SOC,1962,1962,1,3,51,1,1,0,12,0,0,0,0
Lok_Sabha,Uttar_Pradesh,PREPUBLICAN PARTY OF INDIA,State-based Party,6911,RPI,RPI,RPI,1967,2019,9,4|9|10|11|12|13|14|15|17,72,1,2,0,21,1,0,0,0
Lok_Sabha,Uttar_Pradesh,Sanghata Socialist Party,,7650,SSP,SSP,SSP,1968,1970,1,4,3,1,0,0,0,0,0,0,3
Lok_Sabha,Uttar_Pradesh,Expanded Party name not released by the ECI,,17984,NCJ,NCJ,NCJ,1970,1970,1,4,2,1,0,0,0,0,0,0,2
Lok_Sabha,Uttar_Pradesh,INDIAN NATIONAL CONGRESS (ORG),National Party,3805,NCO,NCO,NCO,1971,1971,1,5,44,1,1,0,10,0,0,0,0
Lok_Sabha,Uttar_Pradesh,BHARATIYA KRANTIKARI KAMMAND PARTY,Local Party,9360,BKKP,BKKP,BKKP,1997,1998,2,11|12,2,1,0,0,0,0,0,0,1
Lok_Sabha,Uttar_Pradesh,National Loktantrik Party,Local Party,5631,NLP,NLP,NLP,1998,2014,5,12|13|14|15|16,56,1,1,0,7,0,0,0,1
Lok_Sabha,Uttar_Pradesh,Janata Dal  (United),State-based Party,11002,JD(U),JD(U),JD(U),1999,2019,5,13|14|15|16|17,24,1,2,0,3,0,0,0,0
Lok_Sabha,Uttar_Pradesh,AKHIL BHARATI RAMRAJYA PARISHAD,Local Party,359,RRP,RRP,RRP|ABRRP,1962,1996,6,3|5|6|7|9|11,28,0,0,0,3,0,0,0,0
Lok_Sabha,Uttar_Pradesh,Akhil Bharatiya Jan Sangh,Local Party,9325,ABJS,ABJS,BJS|ABJS,1968,2019,7,4|10|11|12|13|14|17,19,0,0,0,3,0,0,0,3
Lok_Sabha,Uttar_Pradesh,PRAGATI SHEEL PARTY,Local Party,11985,PSP,PSP,PSP,1970,1999,4,4|11|12|13,4,0,1,0,1,0,0,0,1
Lok_Sabha,Uttar_Pradesh,MUSLIM MAJLIS,Local Party,5525,MUM,MUM,MUM,1970,1989,3,4|7|9,7,0,0,0,2,0,0,0,1
Lok_Sabha,Uttar_Pradesh,NATIONAL CONVENTION OF NAGALAND,,5586,NCN,NCN,NCN,1970,1970,1,4,1,0,0,0,0,0,0,0,1
Lok_Sabha,Uttar_Pradesh,UTTAR PRADESH KISAN MAZDOOR PARTY,Local Party,8463,KMP,KMP,KMP,1971,1971,1,5,3,0,0,0,0,0,0,0,0
Lok_Sabha,Uttar_Pradesh,Muslim Majlis Uttar Pradesh,Local Party,5529,MMUP,MMUP,MUM|MMUP,1971,2009,2,5|15,8,0,0,0,0,0,0,0,0
Lok_Sabha,Uttar_Pradesh,INDIAN SOCIALIST PARTY,Local Party,14843,ISP,ISP,ISP,1971,1971,1,5,1,0,0,0,0,0,0,0,0
Lok_Sabha,Uttar_Pradesh,REVOLUTIONARY SOCIALIST PARTY OF INDIA (MARXIST AND LENINIST),Local Party,14890,RSM,RSM,RSM,1971,1971,1,5,2,0,0,0,0,0,0,0,0
Lok_Sabha,Uttar_Pradesh,Socialist Party,National Party,8013,SOP,SOP,SOC|SOP,1971,1989,2,5|9,6,0,0,0,1,0,0,0,0
Lok_Sabha,Uttar_Pradesh,Republican Party of India (Khobragade Group),Local Party,14880,RPK,RPI(KH),RPK,1971,1980,3,5|6|7,20,0,0,0,5,0,0,0,1
Lok_Sabha,Uttar_Pradesh,REPUBLICAN PARTY OF INDIA (AMBEDKARITE),Local Party,7103,RPA,RPA,RPA,1971,1971,1,5,3,0,0,0,0,0,0,0,0
Lok_Sabha,Uttar_Pradesh,PROUSTISH BLOC OF INDIA,Local Party,14876,PBI,PBI,PBI,1971,1991,3,5|9|10,7,0,0,0,0,0,0,0,0
Lok_Sabha,Uttar_Pradesh,All India Forward Bloc,State-based Party,3040,FBL,AIFB,FBL|AIFB,1971,2019,9,5|7|8|9|10|11|15|16|17,33,0,0,0,7,0,0,0,0
